{'tank_id': 56065, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R115_IS-3_auto_S.png', 'battles': 1974, 'avg_earnings': 83062, 'avg_profit': 51376, 'avg_ammo_cost': 18613, 'cost_per_shot': 1968, 'avg_repair_cost': 6600, 'avg_consumables_cost': 6472, 'earnings_per_minute': 17053, 'profit_per_minute': 10548, 'class': 'HT', 'isPrem': True, 'name': 'Peregrine'}
{'tank_id': 59649, 'tier': 7, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R116_ISU122C_Berlin.png', 'battles': 576, 'avg_earnings': 51578, 'avg_profit': 14869, 'avg_ammo_cost': 23211, 'cost_per_shot': 2686, 'avg_repair_cost': 3694, 'avg_consumables_cost': 9802, 'earnings_per_minute': 9449, 'profit_per_minute': 2724, 'class': 'TD', 'isPrem': True, 'name': 'ISU-122S'}
{'tank_id': 64817, 'tier': 6, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch24_Type64.png', 'battles': 6771, 'avg_earnings': 43194, 'avg_profit': 14777, 'avg_ammo_cost': 18012, 'cost_per_shot': 1480, 'avg_repair_cost': 2511, 'avg_consumables_cost': 7892, 'earnings_per_minute': 10245, 'profit_per_minute': 3505, 'class': 'LT', 'isPrem': True, 'name': 'Type 64'}
{'tank_id': 53585, 'tier': 5, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB68_Matilda_Black_Prince.png', 'battles': 151, 'avg_earnings': 34918, 'avg_profit': 14659, 'avg_ammo_cost': 16496, 'cost_per_shot': 806, 'avg_repair_cost': 1603, 'avg_consumables_cost': 2158, 'earnings_per_minute': 6849, 'profit_per_minute': 2875, 'class': 'MT', 'isPrem': True, 'name': 'Matilda BP'}
{'tank_id': 55073, 'tier': 2, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A93_T7_Combat_Car.png', 'battles': 188, 'avg_earnings': 15536, 'avg_profit': 14636, 'avg_ammo_cost': 121, 'cost_per_shot': 0, 'avg_repair_cost': 434, 'avg_consumables_cost': 343, 'earnings_per_minute': 4844, 'profit_per_minute': 4564, 'class': 'LT', 'isPrem': True, 'name': 'T7 Car'}
{'tank_id': 51745, 'tier': 5, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A62_Ram-II.png', 'battles': 213, 'avg_earnings': 47526, 'avg_profit': 14610, 'avg_ammo_cost': 23687, 'cost_per_shot': 936, 'avg_repair_cost': 2435, 'avg_consumables_cost': 6793, 'earnings_per_minute': 9381, 'profit_per_minute': 2883, 'class': 'MT', 'isPrem': True, 'name': 'Ram II'}
{'tank_id': 58113, 'tier': 6, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R108_T34_85M.png', 'battles': 12762, 'avg_earnings': 43255, 'avg_profit': 14537, 'avg_ammo_cost': 19232, 'cost_per_shot': 1656, 'avg_repair_cost': 2568, 'avg_consumables_cost': 6916, 'earnings_per_minute': 9284, 'profit_per_minute': 3120, 'class': 'MT', 'isPrem': True, 'name': 'T-34-85M'}
{'tank_id': 52769, 'tier': 3, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A43_M22_Locust.png', 'battles': 359, 'avg_earnings': 34635, 'avg_profit': 14431, 'avg_ammo_cost': 16386, 'cost_per_shot': 514, 'avg_repair_cost': 1141, 'avg_consumables_cost': 2675, 'earnings_per_minute': 8016, 'profit_per_minute': 3340, 'class': 'LT', 'isPrem': True, 'name': 'Locust'}
{'tank_id': 47105, 'tier': 5, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R154_T_34E_1943.png', 'battles': 330, 'avg_earnings': 39473, 'avg_profit': 14326, 'avg_ammo_cost': 18784, 'cost_per_shot': 1139, 'avg_repair_cost': 1606, 'avg_consumables_cost': 4756, 'earnings_per_minute': 7754, 'profit_per_minute': 2814, 'class': 'MT', 'isPrem': True, 'name': 'T-34S'}
{'tank_id': 52385, 'tier': 3, 'nation': 'Italy', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It29_Carro_Celere_Sahariano.png', 'battles': 1181, 'avg_earnings': 26520, 'avg_profit': 13911, 'avg_ammo_cost': 10822, 'cost_per_shot': 518, 'avg_repair_cost': 612, 'avg_consumables_cost': 1174, 'earnings_per_minute': 6218, 'profit_per_minute': 3262, 'class': 'MT', 'isPrem': True, 'name': 'Sahariano'}
{'tank_id': 5633, 'tier': 6, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R26_SU-8.png', 'battles': 1461, 'avg_earnings': 28684, 'avg_profit': 13898, 'avg_ammo_cost': 8615, 'cost_per_shot': 812, 'avg_repair_cost': 1254, 'avg_consumables_cost': 4915, 'earnings_per_minute': 4577, 'profit_per_minute': 2218, 'class': 'SPG', 'isPrem': False, 'name': 'SU-8'}
{'tank_id': 53761, 'tier': 5, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R78_SU_85I.png', 'battles': 190, 'avg_earnings': 33080, 'avg_profit': 13896, 'avg_ammo_cost': 14063, 'cost_per_shot': 1059, 'avg_repair_cost': 1944, 'avg_consumables_cost': 3176, 'earnings_per_minute': 6204, 'profit_per_minute': 2606, 'class': 'TD', 'isPrem': True, 'name': 'SU-85I'}
{'tank_id': 44801, 'tier': 3, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R161_T_116.png', 'battles': 146, 'avg_earnings': 19432, 'avg_profit': 13628, 'avg_ammo_cost': 3912, 'cost_per_shot': 207, 'avg_repair_cost': 527, 'avg_consumables_cost': 1363, 'earnings_per_minute': 5934, 'profit_per_minute': 4162, 'class': 'LT', 'isPrem': True, 'name': 'T-116'}
{'tank_id': 52481, 'tier': 4, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R31_Valentine_LL.png', 'battles': 343, 'avg_earnings': 35469, 'avg_profit': 13471, 'avg_ammo_cost': 16716, 'cost_per_shot': 611, 'avg_repair_cost': 1559, 'avg_consumables_cost': 3721, 'earnings_per_minute': 8083, 'profit_per_minute': 3070, 'class': 'LT', 'isPrem': True, 'name': 'Valentine II'}
{'tank_id': 11345, 'tier': 7, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB29_Crusader_5inch.png', 'battles': 1125, 'avg_earnings': 24313, 'avg_profit': 13471, 'avg_ammo_cost': 5434, 'cost_per_shot': 465, 'avg_repair_cost': 2123, 'avg_consumables_cost': 3283, 'earnings_per_minute': 3769, 'profit_per_minute': 2088, 'class': 'SPG', 'isPrem': False, 'name': 'Crusader SP'}
{'tank_id': 7217, 'tier': 5, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch33_60G_FT.png', 'battles': 266, 'avg_earnings': 25581, 'avg_profit': 13364, 'avg_ammo_cost': 8121, 'cost_per_shot': 554, 'avg_repair_cost': 2442, 'avg_consumables_cost': 1652, 'earnings_per_minute': 4568, 'profit_per_minute': 2386, 'class': 'TD', 'isPrem': False, 'name': '60G FT'}
{'tank_id': 46097, 'tier': 4, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G151_Pz_Sfl_IC.png', 'battles': 212, 'avg_earnings': 27557, 'avg_profit': 13249, 'avg_ammo_cost': 10561, 'cost_per_shot': 670, 'avg_repair_cost': 1005, 'avg_consumables_cost': 2740, 'earnings_per_minute': 4984, 'profit_per_minute': 2396, 'class': 'TD', 'isPrem': True, 'name': 'Pz.Sfl. IC'}
{'tank_id': 5649, 'tier': 5, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G23_Grille.png', 'battles': 917, 'avg_earnings': 21208, 'avg_profit': 13136, 'avg_ammo_cost': 4298, 'cost_per_shot': 485, 'avg_repair_cost': 1006, 'avg_consumables_cost': 2766, 'earnings_per_minute': 3343, 'profit_per_minute': 2071, 'class': 'SPG', 'isPrem': False, 'name': 'Grille'}
{'tank_id': 1153, 'tier': 5, 'nation': 'Sweden', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S02_Strv_M42.png', 'battles': 1794, 'avg_earnings': 23572, 'avg_profit': 13129, 'avg_ammo_cost': 6133, 'cost_per_shot': 640, 'avg_repair_cost': 2268, 'avg_consumables_cost': 2041, 'earnings_per_minute': 4977, 'profit_per_minute': 2772, 'class': 'MT', 'isPrem': False, 'name': 'Strv m/42'}
{'tank_id': 4129, 'tier': 5, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A18_M41.png', 'battles': 602, 'avg_earnings': 19149, 'avg_profit': 13019, 'avg_ammo_cost': 3422, 'cost_per_shot': 505, 'avg_repair_cost': 970, 'avg_consumables_cost': 1737, 'earnings_per_minute': 3053, 'profit_per_minute': 2076, 'class': 'SPG', 'isPrem': False, 'name': 'M41 HMC'}
{'tank_id': 63249, 'tier': 5, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G116_Turan_III_prot.png', 'battles': 258, 'avg_earnings': 46345, 'avg_profit': 12952, 'avg_ammo_cost': 24263, 'cost_per_shot': 1605, 'avg_repair_cost': 1576, 'avg_consumables_cost': 7554, 'earnings_per_minute': 8510, 'profit_per_minute': 2378, 'class': 'MT', 'isPrem': True, 'name': 'Turán III PT'}
{'tank_id': 16385, 'tier': 5, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R100_SU122A.png', 'battles': 314, 'avg_earnings': 20938, 'avg_profit': 12928, 'avg_ammo_cost': 5702, 'cost_per_shot': 735, 'avg_repair_cost': 1102, 'avg_consumables_cost': 1205, 'earnings_per_minute': 3346, 'profit_per_minute': 2066, 'class': 'SPG', 'isPrem': False, 'name': 'SU-122A'}
{'tank_id': 32321, 'tier': 9, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F118_Char_Mle_75.png', 'battles': 5726, 'avg_earnings': 73410, 'avg_profit': 12833, 'avg_ammo_cost': 36496, 'cost_per_shot': 2839, 'avg_repair_cost': 10793, 'avg_consumables_cost': 13286, 'earnings_per_minute': 15850, 'profit_per_minute': 2771, 'class': 'LT', 'isPrem': True, 'name': 'Char Mle. 75'}
{'tank_id': 52225, 'tier': 3, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R34_BT-SV.png', 'battles': 170, 'avg_earnings': 27784, 'avg_profit': 12667, 'avg_ammo_cost': 10484, 'cost_per_shot': 458, 'avg_repair_cost': 799, 'avg_consumables_cost': 3832, 'earnings_per_minute': 7223, 'profit_per_minute': 3293, 'class': 'LT', 'isPrem': True, 'name': 'BT-SV'}
{'tank_id': 23041, 'tier': 3, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R174_BT-5.png', 'battles': 148, 'avg_earnings': 16171, 'avg_profit': 12593, 'avg_ammo_cost': 2420, 'cost_per_shot': 102, 'avg_repair_cost': 907, 'avg_consumables_cost': 250, 'earnings_per_minute': 4538, 'profit_per_minute': 3534, 'class': 'LT', 'isPrem': False, 'name': 'BT-5'}
{'tank_id': 59681, 'tier': 6, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A118_M4_Thunderbolt.png', 'battles': 1250, 'avg_earnings': 39648, 'avg_profit': 12589, 'avg_ammo_cost': 21353, 'cost_per_shot': 1355, 'avg_repair_cost': 2788, 'avg_consumables_cost': 2917, 'earnings_per_minute': 7981, 'profit_per_minute': 2534, 'class': 'MT', 'isPrem': True, 'name': 'Thunderbolt'}
{'tank_id': 2369, 'tier': 3, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F27_FCM_36Pak40.png', 'battles': 1745, 'avg_earnings': 30129, 'avg_profit': 12236, 'avg_ammo_cost': 15631, 'cost_per_shot': 975, 'avg_repair_cost': 452, 'avg_consumables_cost': 1808, 'earnings_per_minute': 5403, 'profit_per_minute': 2194, 'class': 'TD', 'isPrem': True, 'name': 'FCM36Pak40'}
{'tank_id': 54017, 'tier': 5, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R38_KV-220.png', 'battles': 875, 'avg_earnings': 49532, 'avg_profit': 12044, 'avg_ammo_cost': 29874, 'cost_per_shot': 1597, 'avg_repair_cost': 3056, 'avg_consumables_cost': 4556, 'earnings_per_minute': 10154, 'profit_per_minute': 2469, 'class': 'HT', 'isPrem': True, 'name': 'KV-220-2'}
{'tank_id': 8977, 'tier': 7, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G49_G_Panther.png', 'battles': 3907, 'avg_earnings': 30625, 'avg_profit': 11989, 'avg_ammo_cost': 10556, 'cost_per_shot': 1111, 'avg_repair_cost': 2297, 'avg_consumables_cost': 5782, 'earnings_per_minute': 4831, 'profit_per_minute': 1891, 'class': 'SPG', 'isPrem': False, 'name': 'G.W. Panther'}
{'tank_id': 56145, 'tier': 6, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB35_Sentinel_AC_IV.png', 'battles': 328, 'avg_earnings': 41213, 'avg_profit': 11950, 'avg_ammo_cost': 17685, 'cost_per_shot': 1234, 'avg_repair_cost': 2619, 'avg_consumables_cost': 8957, 'earnings_per_minute': 7528, 'profit_per_minute': 2183, 'class': 'MT', 'isPrem': True, 'name': 'AC 4 Exp.'}
{'tank_id': 61009, 'tier': 4, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB116_Harry_Hopkins_I.png', 'battles': 608, 'avg_earnings': 31799, 'avg_profit': 11861, 'avg_ammo_cost': 10178, 'cost_per_shot': 451, 'avg_repair_cost': 862, 'avg_consumables_cost': 8897, 'earnings_per_minute': 6265, 'profit_per_minute': 2336, 'class': 'LT', 'isPrem': True, 'name': 'A25 H.H. I'}
{'tank_id': 4257, 'tier': 6, 'nation': 'Italy', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It27_M43_da_105_25_Bassoto.png', 'battles': 3076, 'avg_earnings': 27571, 'avg_profit': 11814, 'avg_ammo_cost': 8984, 'cost_per_shot': 1100, 'avg_repair_cost': 3089, 'avg_consumables_cost': 3683, 'earnings_per_minute': 4858, 'profit_per_minute': 2082, 'class': 'TD', 'isPrem': False, 'name': 'Bassotto'}
{'tank_id': 3713, 'tier': 6, 'nation': 'Sweden', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S08_Ikv_65_Alt_2.png', 'battles': 1700, 'avg_earnings': 24356, 'avg_profit': 11761, 'avg_ammo_cost': 6843, 'cost_per_shot': 893, 'avg_repair_cost': 3660, 'avg_consumables_cost': 2090, 'earnings_per_minute': 4431, 'profit_per_minute': 2140, 'class': 'TD', 'isPrem': False, 'name': 'Ikv 65 II'}
{'tank_id': 47633, 'tier': 2, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G139_MKA.png', 'battles': 122, 'avg_earnings': 19252, 'avg_profit': 11423, 'avg_ammo_cost': 5967, 'cost_per_shot': 366, 'avg_repair_cost': 382, 'avg_consumables_cost': 1479, 'earnings_per_minute': 5269, 'profit_per_minute': 3126, 'class': 'LT', 'isPrem': True, 'name': 'MKA'}
{'tank_id': 1633, 'tier': 4, 'nation': 'Japan', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J09_Chi_He.png', 'battles': 848, 'avg_earnings': 25254, 'avg_profit': 11335, 'avg_ammo_cost': 11308, 'cost_per_shot': 650, 'avg_repair_cost': 1375, 'avg_consumables_cost': 1235, 'earnings_per_minute': 5628, 'profit_per_minute': 2526, 'class': 'MT', 'isPrem': False, 'name': 'Chi-He'}
{'tank_id': 7969, 'tier': 7, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A32_M12.png', 'battles': 3037, 'avg_earnings': 27278, 'avg_profit': 11122, 'avg_ammo_cost': 9640, 'cost_per_shot': 1106, 'avg_repair_cost': 2409, 'avg_consumables_cost': 4105, 'earnings_per_minute': 4228, 'profit_per_minute': 1724, 'class': 'SPG', 'isPrem': False, 'name': 'M12'}
{'tank_id': 51713, 'tier': 5, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R33_Churchill_LL.png', 'battles': 2884, 'avg_earnings': 52923, 'avg_profit': 11077, 'avg_ammo_cost': 34321, 'cost_per_shot': 1373, 'avg_repair_cost': 2451, 'avg_consumables_cost': 5073, 'earnings_per_minute': 11637, 'profit_per_minute': 2435, 'class': 'HT', 'isPrem': True, 'name': 'Churchill III'}
{'tank_id': 56097, 'tier': 6, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A104_M4A3E8A.png', 'battles': 624, 'avg_earnings': 37832, 'avg_profit': 11025, 'avg_ammo_cost': 19303, 'cost_per_shot': 1253, 'avg_repair_cost': 2849, 'avg_consumables_cost': 4653, 'earnings_per_minute': 8180, 'profit_per_minute': 2383, 'class': 'MT', 'isPrem': True, 'name': 'Fury'}
{'tank_id': 33281, 'tier': 4, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/ussr-R185_T_34_L_11_1941.png', 'battles': 138, 'avg_earnings': 25395, 'avg_profit': 10941, 'avg_ammo_cost': 9099, 'cost_per_shot': 876, 'avg_repair_cost': 1510, 'avg_consumables_cost': 3844, 'earnings_per_minute': 5801, 'profit_per_minute': 2499, 'class': 'MT', 'isPrem': True, 'name': 'T-34 1941'}
{'tank_id': 545, 'tier': 1, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A01_T1_Cunningham.png', 'battles': 126, 'avg_earnings': 14020, 'avg_profit': 10853, 'avg_ammo_cost': 3166, 'cost_per_shot': 114, 'avg_repair_cost': 0, 'avg_consumables_cost': 0, 'earnings_per_minute': 3424, 'profit_per_minute': 2651, 'class': 'LT', 'isPrem': False, 'name': 'T1'}
{'tank_id': 2897, 'tier': 5, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB08_Churchill_I.png', 'battles': 664, 'avg_earnings': 28770, 'avg_profit': 10574, 'avg_ammo_cost': 10130, 'cost_per_shot': 590, 'avg_repair_cost': 3722, 'avg_consumables_cost': 4343, 'earnings_per_minute': 5697, 'profit_per_minute': 2094, 'class': 'HT', 'isPrem': False, 'name': 'Churchill I'}
{'tank_id': 4945, 'tier': 3, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB04_Valentine.png', 'battles': 464, 'avg_earnings': 18211, 'avg_profit': 10447, 'avg_ammo_cost': 5210, 'cost_per_shot': 251, 'avg_repair_cost': 750, 'avg_consumables_cost': 1802, 'earnings_per_minute': 3900, 'profit_per_minute': 2237, 'class': 'LT', 'isPrem': False, 'name': 'Valentine'}
{'tank_id': 14145, 'tier': 5, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F62_ELC_AMX.png', 'battles': 4753, 'avg_earnings': 30550, 'avg_profit': 10393, 'avg_ammo_cost': 10905, 'cost_per_shot': 1523, 'avg_repair_cost': 1788, 'avg_consumables_cost': 7462, 'earnings_per_minute': 5994, 'profit_per_minute': 2039, 'class': 'LT', 'isPrem': False, 'name': 'AMX ELC bis'}
{'tank_id': 16129, 'tier': 7, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R91_SU14_1.png', 'battles': 553, 'avg_earnings': 27467, 'avg_profit': 10331, 'avg_ammo_cost': 10548, 'cost_per_shot': 1180, 'avg_repair_cost': 2524, 'avg_consumables_cost': 4064, 'earnings_per_minute': 4336, 'profit_per_minute': 1630, 'class': 'SPG', 'isPrem': False, 'name': 'SU-14-1'}
{'tank_id': 2193, 'tier': 5, 'nation': 'Poland', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl12_25TP_KSUST_II.png', 'battles': 363, 'avg_earnings': 25759, 'avg_profit': 10312, 'avg_ammo_cost': 9510, 'cost_per_shot': 807, 'avg_repair_cost': 2119, 'avg_consumables_cost': 3816, 'earnings_per_minute': 5656, 'profit_per_minute': 2264, 'class': 'MT', 'isPrem': False, 'name': '25TP'}
{'tank_id': 6945, 'tier': 5, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A30_M10_Wolverine.png', 'battles': 2031, 'avg_earnings': 30084, 'avg_profit': 10153, 'avg_ammo_cost': 16393, 'cost_per_shot': 855, 'avg_repair_cost': 1904, 'avg_consumables_cost': 1632, 'earnings_per_minute': 5336, 'profit_per_minute': 1801, 'class': 'TD', 'isPrem': False, 'name': 'Wolverine'}
{'tank_id': 2577, 'tier': 5, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G13_VK3001H.png', 'battles': 1657, 'avg_earnings': 28017, 'avg_profit': 9991, 'avg_ammo_cost': 11202, 'cost_per_shot': 928, 'avg_repair_cost': 2555, 'avg_consumables_cost': 4267, 'earnings_per_minute': 5531, 'profit_per_minute': 1972, 'class': 'MT', 'isPrem': False, 'name': 'VK 30.01 H'}
{'tank_id': 3617, 'tier': 3, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A16_M7_Priest.png', 'battles': 103, 'avg_earnings': 12522, 'avg_profit': 9846, 'avg_ammo_cost': 1548, 'cost_per_shot': 166, 'avg_repair_cost': 661, 'avg_consumables_cost': 466, 'earnings_per_minute': 2301, 'profit_per_minute': 1809, 'class': 'SPG', 'isPrem': False, 'name': 'M7 Priest'}
{'tank_id': 1137, 'tier': 5, 'nation': 'Czech', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz09_T_24.png', 'battles': 720, 'avg_earnings': 23430, 'avg_profit': 9747, 'avg_ammo_cost': 8311, 'cost_per_shot': 761, 'avg_repair_cost': 2249, 'avg_consumables_cost': 3123, 'earnings_per_minute': 5224, 'profit_per_minute': 2173, 'class': 'MT', 'isPrem': False, 'name': 'Škoda T 24'}
{'tank_id': 3329, 'tier': 1, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R11_MS-1.png', 'battles': 112, 'avg_earnings': 12260, 'avg_profit': 9671, 'avg_ammo_cost': 2589, 'cost_per_shot': 159, 'avg_repair_cost': 0, 'avg_consumables_cost': 0, 'earnings_per_minute': 2810, 'profit_per_minute': 2216, 'class': 'LT', 'isPrem': False, 'name': 'MS-1'}
{'tank_id': 849, 'tier': 4, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB07_Matilda.png', 'battles': 2721, 'avg_earnings': 21597, 'avg_profit': 9669, 'avg_ammo_cost': 8450, 'cost_per_shot': 336, 'avg_repair_cost': 1317, 'avg_consumables_cost': 2160, 'earnings_per_minute': 4386, 'profit_per_minute': 1963, 'class': 'MT', 'isPrem': False, 'name': 'Matilda'}
